anchor_APE-A_atoms,anchor_APE-E_atoms,anchor_APE-P_atoms,anchor_DFG-D_atoms,anchor_DFG-F_atoms,anchor_DFG-G_atoms,anchor_motif,ape_motif_start_resi,ape_resi,chain,chain_key,dfg_resi,dfg_spatial,dihedral,expected_loop,flank_rmsd,flank_rmsd_addendum,gene,group,idx,ligand_type,loop_length,membership,n_loop_present,needs_v9_1_retrain,ood,pdb,recon_rmsd,source,z0,z1
,,,,,,PPE,,,,1K2PA,,DFGin,BLAplus,,4.362238582319766,,BTK,TYR_BTK_HUMAN,,No_ligand,29,,,False,True,,1.9245481491088867,v9_addendum_comprehensive,54.58011245727539,34.962745666503906
,,,,,,PPE,,,,8BUIE,,DFGin,BLAminus,,4.650439769154838,,CDK12,CMGC_CDK12_HUMAN,,Type1,29,,,False,True,,1.9302396774291992,v9_addendum_comprehensive,95.63146209716795,117.43804168701172
,,,,,,ALE,,,,3BCEC,,DFGin,BLAminus,,4.43433386785868,,ERBB4,TYR_ERBB4_HUMAN,,No_ligand,30,,,False,True,,1.9309792518615725,v9_addendum_comprehensive,95.71937561035156,72.84774780273438
,,,,,,PPE,,,,4J8NB,,DFGin,BLAminus,,4.862793915013502,,AURKA,CAMK_AURKA_HUMAN,,No_ligand,26,,,False,True,,1.931199550628662,v9_addendum_latent,21.530906677246094,33.91579055786133
,,,,,,APE,,,,9HJ1B,,DFGin,BLAminus,,4.669822525169233,,CDK2,CMGC_CDK2_HUMAN,,No_ligand,28,,,False,True,,1.9330472946166992,v9_addendum_comprehensive,54.63920211791992,118.03050231933594
,,,,,,PPE,,,,6R49A,,DFGin,BLAminus,,4.85939306743023,,AURKA,CAMK_AURKA_HUMAN,,"ATPlike,Allosteric",26,,,False,True,,1.9350717067718504,v9_addendum_latent,23.83797836303711,52.74067687988281
,,,,,,PPE,,,,7N5YA,,DFGin,BLBplus,,4.219568896501739,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.936817049980164,v9_addendum_latent,-13.643987655639648,-4.933901309967041
,,,,,,PPE,,,,5DT4A,,DFGin,BLAminus,,4.886587348658023,,AURKA,CAMK_AURKA_HUMAN,,"Allosteric,ATPlike",26,,,False,True,,1.9374213218688965,v9_addendum_litsearch,25.84528160095215,53.62606048583984
,,,,,,PPE,,,,8K5RA,,DFGin,BLAminus,,4.840631900460602,,CDK9,CMGC_CDK9_HUMAN,,Type1,32,,,False,True,,1.9383734464645384,v9_addendum_latent,78.86124420166016,97.27818298339844
,,,,,,ALE,,,,7JXHD,,DFGin,None,,4.448897301602177,,ERBB2,TYR_ERBB2_HUMAN,,Type1.5_Back,30,,,False,True,,1.9410996437072756,v9_addendum_comprehensive,93.6976547241211,68.07295989990234
,,,,,,APE,,,,7CGAD,,DFGin,ABAminus,,4.868798582057007,,MAPK12,CMGC_MAPK12_HUMAN,,No_ligand,25,,,False,True,,1.943497657775879,v9_addendum_comprehensive,8.55562686920166,70.19923400878906
,,,,,,ALE,,,,2ITXA,,DFGin,BLAminus,,4.553440885142735,,EGFR,TYR_EGFR_HUMAN,,ATPlike,30,,,False,True,,1.9443333148956297,v9_addendum_comprehensive,42.83232879638672,36.62568283081055
,,,,,,PPE,,,,8C15A,,DFGin,BLAminus,,4.863400404880939,,AURKA,CAMK_AURKA_HUMAN,,"ATPlike,Allosteric,Allosteric",26,,,False,True,,1.945511817932129,v9_addendum_comprehensive,26.439632415771484,57.7410888671875
,,,,,,PPE,,,,6Z45A,,DFGin,BLAminus,,4.81370947433233,,CDK9,CMGC_CDK9_HUMAN,,Type1,32,,,False,True,,1.9469704627990725,v9_addendum_latent,74.97933197021484,109.0265884399414
,,,,,,PPE,,,,8C14A,,DFGin,BLAminus,,4.915602058606524,,AURKA,CAMK_AURKA_HUMAN,,"ATPlike,Allosteric,Allosteric",26,,,False,True,,1.949161529541016,v9_addendum_latent,27.235885620117188,34.669551849365234
,,,,,,AIE,,,,6NECC,,DFGin,BLAminus,,4.364450213215748,,RET,TYR_RET_HUMAN,,Type1.5_Back,30,,,False,True,,1.9503053426742556,v9_addendum_litsearch,28.549842834472656,45.51249694824219
,,,,,,PPE,,,,4BN1A,,DFGin,BLAminus,,4.895366456763919,,AURKA,CAMK_AURKA_HUMAN,,ATPlike,26,,,False,True,,1.950711011886597,v9_addendum_litsearch,31.62313461303711,50.684349060058594
,,,,,,PPE,,,,3NRMA,,DFGin,BLAminus,,4.900577068522908,,AURKA,CAMK_AURKA_HUMAN,,Type1,26,,,False,True,,1.954334020614624,v9_addendum_comprehensive,30.756153106689453,44.12862777709961
,,,,,,PPE,,,,4AT3A,,DFGin,None,,4.3221442364862295,,NTRK2,TYR_NTRK2_HUMAN,,Type1,30,,,False,True,,1.960167646408081,v9_addendum_comprehensive,-26.34165573120117,-60.796653747558594
,,,,,,PPE,,,,4DHFB,,DFGin,None,,4.828344531979199,,AURKA,CAMK_AURKA_HUMAN,,Type1,26,,,False,True,,1.960653305053711,v9_addendum_litsearch,25.41845703125,33.84801483154297
,,,,,,APE,,,,7NVQA,,DFGin,BLBplus,,4.806249661453412,,CDK2,CMGC_CDK2_HUMAN,,Type1,28,,,False,True,,1.9614043235778809,v9_addendum_comprehensive,-84.0276107788086,11.543776512145996
,,,,,,PPE,,,,4OH4B,,DFGin,BLAminus,,5.411081212409986,,BRI1,TKL_BRI1_ARATH,,ATPlike,30,,,False,True,,1.9649468660354612,v9_addendum_comprehensive,150.94581604003906,67.45634460449219
,,,,,,APE,,,,8S19A,,DFGin,BLAminus,,4.324198957407633,,KIT,TYR_KIT_HUMAN,,Type1,30,,,False,True,,1.9652162790298464,v9_addendum_comprehensive,59.74375534057617,33.77994918823242
,,,,,,PPE,,,,4JAJA,,DFGin,BLAminus,,4.857263651749602,,AURKA,CAMK_AURKA_HUMAN,,Type1,26,,,False,True,,1.9678071737289429,v9_addendum_comprehensive,24.65975952148437,35.02628326416016
,,,,,,ALE,,,,8HV4A,,DFGin,BLAminus,,4.617033803200415,,EGFR,TYR_EGFR_HUMAN,,"Allosteric,Type1",30,,,False,True,,1.9693598747253416,v9_addendum_latent,42.602657318115234,39.3923454284668
,,,,,,ALE,,,,2RF9B,,DFGout,None,,4.582483931693785,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,1.980090856552124,v9_addendum_latent,46.42266082763672,37.626094818115234
,,,,,,ALE,,,,8HV2A,,DFGin,BLAminus,,4.5941735041586815,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.9826390743255613,v9_addendum_latent,38.40071487426758,43.62311553955078
,,,,,,PPE,,,,4F0IA,,DFGout,None,,4.218035599018988,,NTRK1,TYR_NTRK1_HUMAN,,No_ligand,30,,,False,True,,1.9830999374389648,v9_addendum_comprehensive,-28.526142120361328,-112.34990692138672
,,,,,,PPE,,,,5OBJA,,DFGin,None,,4.844923207951466,,AURKA,CAMK_AURKA_HUMAN,,"ATPlike,Allosteric",26,,,False,True,,1.9833579063415527,v9_addendum_litsearch,19.965145111083984,50.72941207885742
,,,,,,SPE,,,,7P6OC,,DFGin,BLAminus,,2.4828377157713044,,ROCK2,AGC_ROCK2_HUMAN,,Type1.5_Front,29,,,False,True,,1.98810076713562,v9_addendum_comprehensive,160.40391540527344,93.12799835205078
,,,,,,ALE,,,,2RF9A,,DFGout,BBAminus,,4.56377420955478,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,1.995854735374451,v9_addendum_latent,90.42565155029295,62.68914413452149
,,,,,,APE,,,,8W3DC,,DFGin,BLAminus,,4.142965381088809,,FGFR2,TYR_FGFR2_HUMAN,,Type1.5_Back,30,,,False,True,,1.9961481094360352,v9_addendum_comprehensive,58.70758056640625,33.21125411987305
,,,,,,ALE,,,,5J9YA,,DFGin,BLAminus,,4.540235757431939,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.9973130226135252,v9_addendum_comprehensive,44.319766998291016,38.7783317565918
,,,,,,APE,,,,9HIUB,,DFGin,BLAminus,,4.677369225736242,,CDK2,CMGC_CDK2_HUMAN,,No_ligand,28,,,False,True,,2.002777099609375,v9_addendum_comprehensive,53.435089111328125,111.80876159667967
,,,,,,AWE,,,,5SAYB,,DFGout,BBAminus,,3.979560544384094,,DDR1,TYR_DDR1_HUMAN,,Type2,30,,,False,True,,2.005909919738769,v9_addendum_litsearch,-31.071022033691406,-106.26667022705078
,,,,,,APE,,,,9D0PA,,DFGin,BLAminus,,4.735550353519913,,PLK1,CAMK_PLK1_HUMAN,,Type1,28,,,False,True,,2.008607149124145,v9_addendum_comprehensive,113.35211944580078,75.42236328125
,,,,,,SPE,,,,9O2ZB,,DFGin,BLBplus,,5.012405233886108,,MAP2K1,STE_MAP2K1_HUMAN,,Type3,26,,,False,True,,2.010033369064331,v9_addendum_comprehensive,-26.503278732299805,47.5983772277832
,,,,,,APE,,,,8Z5TG,,DFGin,BLAminus,,4.447215970688623,,PHKG1,CAMK_PHKG1_HUMAN,,ATPlike,27,,,False,True,,2.011107444763184,v9_addendum_comprehensive,132.6045379638672,68.87358856201172
,,,,,,PPE,,,,5DPVA,,DFGin,ABAminus,,4.860151214256406,,AURKA,CAMK_AURKA_HUMAN,,"Allosteric,Type1",26,,,False,True,,2.0146484375,v9_addendum_litsearch,15.31422233581543,62.08542251586914
,,,,,,APE,,,,8S15A,,DFGout,BBAminus,,4.384595117309014,,KIT,TYR_KIT_HUMAN,,Type1,30,,,False,True,,2.015564203262329,v9_addendum_comprehensive,-97.60951232910156,-136.34803771972656
,,,,,,PPE,,,,5G15A,,DFGin,BLAminus,,4.935210462450181,,AURKA,CAMK_AURKA_HUMAN,,ATPlike,26,,,False,True,,2.017932653427124,v9_addendum_litsearch,35.856285095214844,133.8578643798828
,,,,,,PPE,,,,2PMNX,,DFGin,BLAminus,,4.05639412275341,,PK7,OTHER_PK7_PLAF7,,Type1,26,,,False,True,,2.019808053970337,v9_addendum_comprehensive,106.60540008544922,125.79025268554688
,,,,,,AWE,,,,5BVWA,,DFGout,None,,3.985078425410106,,DDR1,TYR_DDR1_HUMAN,,Type1,30,,,False,True,,2.020354747772217,v9_addendum_litsearch,-35.790462493896484,-111.77584075927734
,,,,,,PPE,,,,8FLHA,,DFGin,BLBplus,,4.1880897284220175,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,2.0224251747131348,v9_addendum_comprehensive,-13.724942207336426,-4.994523525238037
,,,,,,ALE,,,,6SD9A,,DFGout,BBAminus,,4.50116797319478,,MET,TYR_MET_HUMAN,,Type2,32,,,False,True,,2.0234858989715576,v9_addendum_comprehensive,-47.8214225769043,-109.35630798339844
,,,,,,APE,,,,9R8CB,,DFGin,BLAminus,,4.670231751189821,,PLK1,CAMK_PLK1_HUMAN,,Type1,28,,,False,True,,2.027554988861084,v9_addendum_comprehensive,105.35987854003906,69.78533172607422
,,,,,,PPE,,,,6DKGA,,DFGout,BBAminus,,4.258388125880267,,NTRK1,TYR_NTRK1_HUMAN,,"Allosteric,Type2",30,,,False,True,,2.028168201446533,v9_addendum_latent,-45.233394622802734,-93.6900634765625
,,,,,,PPE,,,,2PMLX,,DFGin,BLAminus,,4.051628752369451,,PK7,OTHER_PK7_PLAFA,,ATPlike,26,,,False,True,,2.0346031188964844,v9_addendum_comprehensive,116.54666900634766,127.6607666015625
,,,,,,PPE,,,,4ASZA,,DFGout,None,,4.317762816054659,,NTRK2,TYR_NTRK2_HUMAN,,No_ligand,30,,,False,True,,2.036385059356689,v9_addendum_comprehensive,-29.23304748535156,-117.50450897216795
,,,,,,ALE,,,,5HIBA,,DFGin,BLAminus,,4.58694396597299,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,2.037137508392334,v9_addendum_comprehensive,35.14910125732422,46.03425979614258
,,,,,,APE,,,,9O0VG,,DFGin,BLAminus,,1.162038000126221,,RAF1,TKL_RAF1_HUMAN,,Type1,30,,,False,True,,2.038853168487549,v9_addendum_comprehensive,9.801653861999512,72.63900756835938
,,,,,,ALE,,,,4RIXB,,DFGin,None,,4.571710900781029,,EGFR,TYR_EGFR_HUMAN,,ATPlike,30,,,False,True,,2.0396010875701904,v9_addendum_latent,135.61663818359375,125.12588500976562
,,,,,,PPE,,,,5ZANA,,DFGin,BLAminus,,4.909190090552398,,AURKA,CAMK_AURKA_HUMAN,,Type1,26,,,False,True,,2.04056453704834,v9_addendum_comprehensive,27.083011627197266,67.7975082397461
,,,,,,ALE,,,,8HV7A,,DFGin,BLAminus,,4.6046081968376535,,EGFR,TYR_EGFR_HUMAN,,"Allosteric,Type1",30,,,False,True,,2.0423238277435303,v9_addendum_latent,28.56071853637696,41.32590103149414
,,,,,,AWE,,,,6FIOA,,DFGout,BBAminus,,3.9019478166902406,,DDR1,TYR_DDR1_HUMAN,,Type2,30,,,False,True,,2.0454349517822266,v9_addendum_litsearch,-26.856977462768555,-103.82366943359376
,,,,,,ALE,,,,5FEEA,,DFGin,BLBplus,,4.602162162599449,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,2.0509305000305176,v9_addendum_latent,31.495943069458008,50.41884231567383
,,,,,,APE,,,,9FT9A,,DFGin,BLAminus,,5.291410282841285,,MAPK8,CMGC_MAPK8_HUMAN,,ATPlike,27,,,False,True,,2.0512986183166504,v9_addendum_comprehensive,34.22930908203125,50.90263366699219
,,,,,,APE,,,,8S13A,,DFGout,BBAminus,,4.382528452071279,,KIT,TYR_KIT_HUMAN,,No_ligand,30,,,False,True,,2.0534603595733643,v9_addendum_comprehensive,-92.79259490966795,-138.18702697753906
,,,,,,PPE,,,,8C1KA,,DFGin,BLAminus,,4.862047389838128,,AURKA,CAMK_AURKA_HUMAN,,"Allosteric,ATPlike,Allosteric",26,,,False,True,,2.057888984680176,v9_addendum_comprehensive,19.94636344909668,40.83290863037109
,,,,,,APE,,,,9O0UG,,DFGin,BLAminus,,1.16852863815101,,RAF1,TKL_RAF1_HUMAN,,Type1,30,,,False,True,,2.060183525085449,v9_addendum_comprehensive,10.8299560546875,73.57498168945312
,,,,,,APE,,,,8S14A,,DFGout,BBAminus,,4.367595744290663,,KIT,TYR_KIT_HUMAN,,Type1,30,,,False,True,,2.061737537384033,v9_addendum_comprehensive,-94.57295989990234,-138.2790069580078
,,,,,,APE,,,,7OREA,,DFGin,ABAminus,,5.438401345310018,,MAPK10,CMGC_MAPK10_HUMAN,,"Type1,Type1",27,,,False,True,,2.068307638168335,v9_addendum_comprehensive,-77.50985717773438,21.024566650390625
,,,,,,ALE,,,,6JWLA,,DFGin,BLAminus,,4.565297655429733,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,2.078197240829468,v9_addendum_latent,14.98545265197754,56.59377670288086
,,,,,,PPE,,,,4AT4A,,DFGout,BBAminus,,4.343929696699914,,NTRK2,TYR_NTRK2_HUMAN,,Type2,30,,,False,True,,2.0845179557800293,v9_addendum_comprehensive,-34.08561706542969,-115.55309295654295
,,,,,,PPE,,,,2WTWA,,DFGin,ABAminus,,4.869151965365639,,AURKA,CAMK_AURKA_HUMAN,,Type1,26,,,False,True,,2.093822240829468,v9_addendum_latent,24.891393661499023,56.7738151550293
,,,,,,ALE,,,,6XL4C,,DFGin,BLBtrans,,4.576180635183509,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,2.097769260406494,v9_addendum_comprehensive,-15.39480209350586,-4.6347975730896
,,,,,,SPE,,,,9MMPB,,DFGin,BLBplus,,5.118554250800687,,MAP2K1,STE_MAP2K1_HUMAN,,"ATPlike,Type3",26,,,False,True,,2.102909803390503,v9_addendum_comprehensive,-28.0748348236084,55.300777435302734
,,,,,,APE,,,,9R8CA,,DFGin,BLAminus,,4.772976580134168,,PLK1,CAMK_PLK1_HUMAN,,Type1,28,,,False,True,,2.103797435760498,v9_addendum_comprehensive,107.27627563476562,75.00701904296875
,,,,,,APE,,,,9R1XB,,DFGin,BLAminus,,4.688707477081638,,PLK1,CAMK_PLK1_HUMAN,,Type1,28,,,False,True,,2.105508804321289,v9_addendum_comprehensive,107.71981048583984,69.30103302001953
,,,,,,ALE,,,,4G5PB,,DFGinter,None,,4.612238427672769,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,2.107422113418579,v9_addendum_latent,38.36017990112305,39.89916229248047
,,,,,,ALE,,,,4RIWB,,DFGin,None,,4.586712835109057,,EGFR,TYR_EGFR_HUMAN,,ATPlike,30,,,False,True,,2.110029697418213,v9_addendum_comprehensive,133.5825958251953,126.73636627197266
,,,,,,PPE,,,,4X7QB,,DFGin,BLAminus,,5.994753274928619,,PIM2,CAMK_PIM2_HUMAN,,Type1,26,,,False,True,,2.1107177734375,v9_addendum_latent,81.0794906616211,83.41495513916016
,,,,,,APE,,,,9SKQJ,,DFGin,BLAminus,,4.614705601698938,,CDK7,CMGC_CDK7_HUMAN,,ATPlike,28,,,False,True,,2.1122021675109863,v9_addendum_comprehensive,61.00556564331055,76.32544708251953
,,,,,,PPE,,,,8C1FA,,DFGin,BLAminus,,4.880008722411621,,AURKA,CAMK_AURKA_HUMAN,,"ATPlike,Allosteric,Allosteric",26,,,False,True,,2.1134979724884038,v9_addendum_comprehensive,25.27493476867676,61.72026443481445
,,,,,,PPE,,,,8SSPA,,DFGin,BLAminus,,4.928966567231602,,AURKA,CAMK_AURKA_HUMAN,,"Allosteric,Type1",26,,,False,True,,2.1153337955474854,v9_addendum_comprehensive,42.23746490478516,146.56558227539062
,,,,,,PPE,,,,6CPEA,,DFGin,BLAminus,,4.882584368917062,,AURKA,CAMK_AURKA_HUMAN,,No_ligand,26,,,False,True,,2.125751256942749,v9_addendum_litsearch,31.617361068725582,111.64041137695312
,,,,,,PPE,,,,5C1QB,,DFGin,BLAminus,,6.041252655921405,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.130617618560791,v9_addendum_latent,84.13246154785156,88.0937271118164
,,,,,,ALE,,,,8FV4B,,DFGin,BLBtrans,,4.574525732296563,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,2.13463830947876,v9_addendum_latent,-17.34682846069336,-2.2438995838165283
,,,,,,APE,,,,7LVHA,,DFGin,BLAminus,,4.415484390547663,,AAK1,OTHER_AAK1_MOUSE,,Type1,36,,,False,True,,2.135160446166992,v9_addendum_comprehensive,17.80762481689453,5.332996845245361
,,,,,,PPE,,,,3C4ED,,DFGin,BLAminus,,6.067447911995894,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.1369054317474365,v9_addendum_latent,74.78038787841797,83.81119537353516
,,,,,,PPE,,,,4MBLA,,DFGin,BLAminus,,6.077652343512446,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.143074750900269,v9_addendum_latent,84.91173553466797,93.40213012695312
,,,,,,PPE,,,,3VBQA,,DFGin,BLAminus,,6.068161898598805,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.148756265640259,v9_addendum_comprehensive,76.82078552246094,83.8660659790039
,,,,,,PPE,,,,5P9HA,,DFGin,BLBplus,,4.109042111684825,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,2.1491384506225586,v9_addendum_latent,-14.519627571105955,-6.25117826461792
,,,,,,APE,,,,7LVHB,,DFGin,BLAminus,,4.397762332000618,,AAK1,OTHER_AAK1_MOUSE,,Type1,36,,,False,True,,2.1494181156158447,v9_addendum_comprehensive,18.579486846923828,5.405823707580566
,,,,,,ALE,,,,7OXBA,,DFGin,BLAminus,,4.574421986897397,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,2.150065422058105,v9_addendum_comprehensive,35.24424743652344,38.46046829223633
,,,,,,PPE,,,,2W1CA,,DFGin,BLAminus,,4.877102189650239,,AURKA,CAMK_AURKA_HUMAN,,Type1,26,,,False,True,,2.15591049194336,v9_addendum_latent,33.42253494262695,27.94375801086425
,,,,,,APE,,,,9QCXJ,,DFGin,BLAminus,,4.671360859285316,,CDK7,CMGC_CDK7_HUMAN,,No_ligand,28,,,False,True,,2.158259630203247,v9_addendum_comprehensive,44.672149658203125,78.46720886230469
,,,,,,PPE,,,,4DHFA,,DFGin,None,,4.823235562424116,,AURKA,CAMK_AURKA_HUMAN,,Type1,26,,,False,True,,2.159005641937256,v9_addendum_litsearch,19.05678939819336,34.83649444580078
,,,,,,PPE,,,,4N6YA,,DFGin,BLAminus,,6.088781015278974,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.1646103858947754,v9_addendum_comprehensive,75.66065216064453,82.80123138427734
,,,,,,PPE,,,,4LM5A,,DFGin,BLAminus,,6.074291969053619,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.167191743850708,v9_addendum_latent,68.54431915283203,84.36103820800781
,,,,,,PPE,,,,6L13A,,DFGin,BLAminus,,6.06804941099084,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.1674933433532715,v9_addendum_latent,78.01703643798828,85.61986541748047
,,,,,,ALE,,,,7UKWD,,DFGin,BLBtrans,,4.559183223666546,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,2.1698944568634038,v9_addendum_comprehensive,-14.80954933166504,-5.107919692993164
,,,,,,SPE,,,,9MMRB,,DFGin,BLBplus,,5.189264592988841,,MAP2K1,STE_MAP2K1_HUMAN,,"ATPlike,Type3",26,,,False,True,,2.170504093170166,v9_addendum_comprehensive,-30.238080978393555,61.94378662109375
,,,,,,PPE,,,,7Z6UA,,DFGin,BLAminus,,6.045591130537021,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.170606136322021,v9_addendum_comprehensive,87.9510498046875,91.75464630126952
,,,,,,PPE,,,,6KZIA,,DFGin,BLBminus,,6.061938040630633,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.172281265258789,v9_addendum_latent,73.80612182617188,82.85752868652344
,,,,,,PPE,,,,6PMEC,,None,None,,4.252983074774571,,NTRK1,TYR_NTRK1_HUMAN,,Type1,30,,,False,True,,2.172297954559326,v9_addendum_comprehensive,-46.63377380371094,-124.6862335205078
,,,,,,PPE,,,,3UMWA,,DFGin,BLAminus,,6.049125846025422,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.175104141235352,v9_addendum_comprehensive,78.94805145263672,85.92546844482422
,,,,,,PPE,,,,2XJ0A,,DFGin,BLAminus,,6.08453511387516,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.1751246452331543,v9_addendum_comprehensive,86.02503967285156,94.27251434326172
,,,,,,PPE,,,,4JBOA,,DFGin,BLAminus,,4.803450400618988,,AURKA,CAMK_AURKA_HUMAN,,Type1,26,,,False,True,,2.1795053482055664,v9_addendum_litsearch,27.498762130737305,53.01510620117188
,,,,,,PPE,,,,3R00A,,DFGin,BLAminus,,6.059162808285562,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.182003974914551,v9_addendum_comprehensive,78.13783264160156,86.80567169189453
,,,,,,ALE,,,,5X2FD,,DFGin,BLBtrans,,4.567888395464669,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,2.185670852661133,v9_addendum_comprehensive,-10.27454662322998,4.824793338775635
,,,,,,APE,,,,9I9KJ,,DFGin,BLAminus,,4.641564832718473,,CDK7,CMGC_CDK7_HUMAN,,ATPlike,28,,,False,True,,2.188560009002685,v9_addendum_comprehensive,53.73476028442383,71.68904113769531
,,,,,,PPE,,,,4IAAA,,DFGin,None,,6.066165645595044,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.188659191131592,v9_addendum_comprehensive,83.1369400024414,92.48860168457033
,,,,,,SPE,,,,9MMSB,,DFGin,BLBplus,,5.108782834161177,,MAP2K1,STE_MAP2K1_HUMAN,,"ATPlike,Type3",26,,,False,True,,2.1901345252990723,v9_addendum_comprehensive,-31.460906982421875,60.52953720092773
,,,,,,PPE,,,,7OOXA,,DFGin,BLAminus,,6.105553255677813,,PIM1,CAMK_PIM1_HUMAN,,No_ligand,26,,,False,True,,2.1902942657470703,v9_addendum_comprehensive,91.51255798339844,84.90913391113281
,,,,,,PPE,,,,5DWRA,,DFGin,BLAminus,,6.07087080061966,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.193391799926758,v9_addendum_comprehensive,77.57377624511719,87.334716796875
,,,,,,ALE,,,,7VREA,,DFGin,BLAminus,,4.526504421838632,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,2.193405866622925,v9_addendum_latent,28.33993911743164,68.18412780761719
,,,,,,PPE,,,,6AYDA,,DFGin,BLAminus,,6.06105678856534,,PIM1,CAMK_PIM1_HUMAN,,Type1.5_Back,26,,,False,True,,2.193479061126709,v9_addendum_latent,80.15226745605469,83.39738464355469
,,,,,,PPE,,,,4RC4A,,DFGin,ABAminus,,6.056801717647334,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.193935871124268,v9_addendum_comprehensive,79.75325012207031,87.82392883300781
,,,,,,PPE,,,,3R04A,,DFGin,BLAminus,,6.065750128100567,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.194826126098633,v9_addendum_latent,79.12503814697266,88.12476348876953
,,,,,,ALE,,,,5GTZA,,DFGin,BLAminus,,4.546758957219812,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,2.197475910186768,v9_addendum_latent,2.046403884887696,69.14595794677734
,,,,,,PPE,,,,6L15A,,DFGin,BLAminus,,6.047753453263492,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.199613571166992,v9_addendum_comprehensive,77.82996368408203,87.60420227050781
,,,,,,PPE,,,,5IISA,,DFGin,BLAminus,,6.073715343091036,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.2028651237487797,v9_addendum_comprehensive,75.5564193725586,85.9547119140625
,,,,,,PPE,,,,4PMMA,,DFGout,BBAminus,,4.2413500910636,,NTRK1,TYR_NTRK1_HUMAN,,Type2,30,,,False,True,,2.204679012298584,v9_addendum_comprehensive,-28.04915237426757,-100.2758331298828
,,,,,,PPE,,,,2IWIB,,DFGin,BLAminus,,6.122896790636486,,PIM2,CAMK_PIM2_HUMAN,,Type1,26,,,False,True,,2.2049710750579834,v9_addendum_latent,87.7703628540039,89.0044937133789
,,,,,,PPE,,,,5KGIA,,DFGin,BLAminus,,6.095530468997843,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.206559658050537,v9_addendum_comprehensive,76.80602264404297,88.52677917480469
,,,,,,PPE,,,,2XJ1A,,DFGin,BLAminus,,6.078386726728783,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.207528829574585,v9_addendum_latent,77.00566101074219,88.17313385009766
,,,,,,APE,,,,9NS0A,,DFGin,BLAminus,,4.467127489790927,,SRC,TYR_SRC_HUMAN,,No_ligand,29,,,False,True,,2.208882093429565,v9_addendum_comprehensive,12.474198341369627,24.625
,,,,,,PPE,,,,1YI3A,,DFGin,BLAminus,,6.06269557163129,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.2097361087799072,v9_addendum_comprehensive,74.83287811279297,89.36300659179688
,,,,,,PPE,,,,6VPMB,,DFGin,BLAminus,,5.375268190232017,,AURKA,CAMK_AURKA_HUMAN,,"ATPlike,Allosteric",26,,,False,True,,2.209834098815918,v9_addendum_litsearch,93.7735366821289,-131.0913848876953
,,,,,,PPE,,,,6BSKA,,DFGin,BLAminus,,6.098001183268514,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.2118043899536133,v9_addendum_latent,77.19808197021484,87.677978515625
